sid,sx,sy,eid,ex,ey,num,team,time
67,118.1978258,24.51630896,66,118.198525,24.51599731,70,554,3
411,118.1933624,24.47875876,408,118.1927202,24.47744438,235,555,3
411,118.1933624,24.47875876,408,118.1927202,24.47744438,70,560,3
301,118.2028478,24.48804985,304,118.2014941,24.48527326,13,582,3
301,118.2028478,24.48804985,304,118.2014941,24.48527326,113,588,3
502,118.1946999,24.51194689,26,118.1946378,24.51064543,504,617,3
502,118.1946999,24.51194689,26,118.1946378,24.51064543,406,618,3
595,118.1954935,24.48098029,409,118.194148,24.48017916,235,625,3
595,118.1954935,24.48098029,409,118.194148,24.48017916,235,631,3
599,118.1969684,24.48031433,419,118.1956802,24.47951568,235,633,3
593,118.1965863,24.48325282,394,118.1951547,24.48245227,235,634,3
593,118.1965863,24.48325282,394,118.1951547,24.48245227,235,647,3
599,118.1969684,24.48031433,419,118.1956802,24.47951568,235,649,3
596,118.198109,24.48259481,395,118.196897,24.48179809,235,651,3
627,118.1910466,24.48835733,281,118.191583,24.48935938,164,655,3
596,118.198109,24.48259481,395,118.196897,24.48179809,235,660,3
600,118.1981935,24.47982122,414,118.19933,24.48060843,235,661,3
513,118.1965563,24.51562032,67,118.1978258,24.51630896,70,670,3
555,118.2029758,24.49384926,216,118.2034853,24.4949429,199,674,3
600,118.1981935,24.47982122,414,118.19933,24.48060843,235,680,3
627,118.1910466,24.48835733,281,118.191583,24.48935938,37,710,3
627,118.1910466,24.48835733,281,118.191583,24.48935938,164,711,3
555,118.2029758,24.49384926,216,118.2034853,24.4949429,199,721,3
555,118.2029758,24.49384926,216,118.2034853,24.4949429,199,735,3
621,118.2054266,24.5048614,167,118.2049419,24.50520454,94,740,3
627,118.1910466,24.48835733,281,118.191583,24.48935938,164,742,3
627,118.1910466,24.48835733,281,118.191583,24.48935938,164,743,3
627,118.1910466,24.48835733,281,118.191583,24.48935938,164,744,3
595,118.1954935,24.48098029,409,118.194148,24.48017916,199,761,3
593,118.1965863,24.48325282,394,118.1951547,24.48245227,199,762,3
597,118.1993934,24.48199585,415,118.1981423,24.48120808,199,765,3
513,118.1965563,24.51562032,67,118.1978258,24.51630896,70,767,3
513,118.1965563,24.51562032,67,118.1978258,24.51630896,70,768,3
621,118.2054266,24.5048614,167,118.2049419,24.50520454,94,774,3
621,118.2054266,24.5048614,167,118.2049419,24.50520454,94,775,3
621,118.2054266,24.5048614,167,118.2049419,24.50520454,94,777,3
627,118.1910466,24.48835733,281,118.191583,24.48935938,164,782,3
600,118.1981935,24.47982122,414,118.19933,24.48060843,235,809,3
600,118.1981935,24.47982122,414,118.19933,24.48060843,92,810,3
555,118.2029758,24.49384926,216,118.2034853,24.4949429,163,811,3
611,118.1909715,24.47351089,474,118.1916719,24.47450394,82,813,3
555,118.2029758,24.49384926,216,118.2034853,24.4949429,91,814,3
555,118.2029758,24.49384926,216,118.2034853,24.4949429,199,815,3
555,118.2029758,24.49384926,216,118.2034853,24.4949429,199,816,3
513,118.1965563,24.51562032,67,118.1978258,24.51630896,70,817,3
593,118.1965863,24.48325282,394,118.1951547,24.48245227,235,819,3
595,118.1954935,24.48098029,409,118.194148,24.48017916,235,829,3
599,118.1969684,24.48031433,419,118.1956802,24.47951568,72,830,3
627,118.1910466,24.48835733,281,118.191583,24.48935938,164,838,3
627,118.1910466,24.48835733,281,118.191583,24.48935938,164,839,3
597,118.1993934,24.48199585,415,118.1981423,24.48120808,235,843,3
595,118.1954935,24.48098029,409,118.194148,24.48017916,235,844,3
593,118.1965863,24.48325282,394,118.1951547,24.48245227,235,845,3
621,118.2054266,24.5048614,167,118.2049419,24.50520454,94,848,3
513,118.1965563,24.51562032,67,118.1978258,24.51630896,126,852,3
600,118.1981935,24.47982122,414,118.19933,24.48060843,235,853,3
513,118.1965563,24.51562032,67,118.1978258,24.51630896,126,861,3
593,118.1965863,24.48325282,394,118.1951547,24.48245227,235,867,3
627,118.1910466,24.48835733,281,118.191583,24.48935938,164,871,3
611,118.1909715,24.47351089,474,118.1916719,24.47450394,82,876,3
611,118.1909715,24.47351089,474,118.1916719,24.47450394,82,877,3
611,118.1909715,24.47351089,474,118.1916719,24.47450394,82,880,3
513,118.1965563,24.51562032,67,118.1978258,24.51630896,70,888,3
621,118.2054266,24.5048614,167,118.2049419,24.50520454,94,891,3
621,118.2054266,24.5048614,167,118.2049419,24.50520454,28,892,3
611,118.1909715,24.47351089,474,118.1916719,24.47450394,82,893,3
597,118.1993934,24.48199585,415,118.1981423,24.48120808,235,894,3
597,118.1993934,24.48199585,415,118.1981423,24.48120808,235,895,3
595,118.1954935,24.48098029,409,118.194148,24.48017916,235,896,3
595,118.1954935,24.48098029,409,118.194148,24.48017916,235,897,3
593,118.1965863,24.48325282,394,118.1951547,24.48245227,235,898,3
593,118.1965863,24.48325282,394,118.1951547,24.48245227,235,899,3
597,118.1993934,24.48199585,415,118.1981423,24.48120808,235,904,3
595,118.1954935,24.48098029,409,118.194148,24.48017916,235,905,3
593,118.1965863,24.48325282,394,118.1951547,24.48245227,235,906,3
611,118.1909715,24.47351089,474,118.1916719,24.47450394,82,909,3
611,118.1909715,24.47351089,474,118.1916719,24.47450394,82,910,3
611,118.1909715,24.47351089,474,118.1916719,24.47450394,82,917,3
513,118.1965563,24.51562032,67,118.1978258,24.51630896,70,918,3
513,118.1965563,24.51562032,67,118.1978258,24.51630896,70,919,3
391,118.1937282,24.48305447,392,118.193125,24.48200444,235,24,4
39,118.1996098,24.50650354,123,118.1994763,24.50495817,144,26,4
124,118.1976646,24.50497586,123,118.1994763,24.50495817,144,27,4
124,118.1976646,24.50497586,123,118.1994763,24.50495817,144,28,4
39,118.1996098,24.50650354,123,118.1994763,24.50495817,144,29,4
152,118.1965815,24.5002015,156,118.1994072,24.50050697,235,32,4
393,118.1945519,24.48271123,391,118.1937282,24.48305447,235,41,4
58,118.1991109,24.5153855,57,118.1987173,24.51533141,70,47,4
58,118.1991109,24.5153855,57,118.1987173,24.51533141,70,48,4
38,118.1980956,24.50683039,39,118.1996098,24.50650354,235,49,4
58,118.1991109,24.5153855,57,118.1987173,24.51533141,100,50,4
152,118.1965815,24.5002015,156,118.1994072,24.50050697,235,56,4
209,118.2008385,24.4956138,208,118.2006286,24.49690385,235,58,4
384,118.1918336,24.48386186,397,118.1907795,24.48161194,235,65,4
280,118.1938897,24.48882923,279,118.19413,24.4902268,199,66,4
278,118.1964804,24.49125042,277,118.1947334,24.49136427,164,67,4
59,118.1993022,24.51561468,58,118.1991109,24.5153855,70,73,4
32,118.1959306,24.50821225,31,118.1961226,24.5096796,252,75,4
32,118.1959306,24.50821225,31,118.1961226,24.5096796,252,76,4
33,118.1957203,24.50713071,126,118.1952792,24.50575812,235,78,4
244,118.198852,24.49087384,278,118.1964804,24.49125042,199,92,4
244,118.198852,24.49087384,278,118.1964804,24.49125042,199,93,4
244,118.198852,24.49087384,278,118.1964804,24.49125042,199,94,4
3,118.1942786,24.51476058,4,118.1953414,24.5132072,399,99,4
3,118.1942786,24.51476058,4,118.1953414,24.5132072,399,100,4
39,118.1996098,24.50650354,123,118.1994763,24.50495817,178,106,4
244,118.198852,24.49087384,243,118.1993321,24.49272,235,109,4
244,118.198852,24.49087384,243,118.1993321,24.49272,235,110,4
244,118.198852,24.49087384,243,118.1993321,24.49272,199,111,4
244,118.198852,24.49087384,243,118.1993321,24.49272,199,112,4
244,118.198852,24.49087384,243,118.1993321,24.49272,199,113,4
244,118.198852,24.49087384,243,118.1993321,24.49272,199,114,4
183,118.2032749,24.49825206,174,118.20319,24.49982378,235,117,4
240,118.2003091,24.49058137,244,118.198852,24.49087384,199,118,4
288,118.1982475,24.48906232,244,118.198852,24.49087384,199,120,4
288,118.1982475,24.48906232,244,118.198852,24.49087384,199,121,4
240,118.2003091,24.49058137,244,118.198852,24.49087384,199,122,4
153,118.1950299,24.49961974,152,118.1965815,24.5002015,68,124,4
288,118.1982475,24.48906232,244,118.198852,24.49087384,235,145,4
288,118.1982475,24.48906232,244,118.198852,24.49087384,235,146,4
288,118.1982475,24.48906232,244,118.198852,24.49087384,199,147,4
288,118.1982475,24.48906232,244,118.198852,24.49087384,199,148,4
240,118.2003091,24.49058137,244,118.198852,24.49087384,235,149,4
240,118.2003091,24.49058137,244,118.198852,24.49087384,235,150,4
183,118.2032749,24.49825206,174,118.20319,24.49982378,235,152,4
289,118.1976334,24.48753149,288,118.1982475,24.48906232,199,157,4
204,118.1992565,24.49380775,196,118.1988556,24.49614206,235,161,4
3,118.1942786,24.51476058,4,118.1953414,24.5132072,352,166,4
277,118.1947334,24.49136427,278,118.1964804,24.49125042,235,171,4
277,118.1947334,24.49136427,278,118.1964804,24.49125042,235,172,4
259,118.1945043,24.49211796,255,118.1945341,24.49405849,235,173,4
289,118.1976334,24.48753149,288,118.1982475,24.48906232,175,176,4
277,118.1947334,24.49136427,278,118.1964804,24.49125042,235,177,4
277,118.1947334,24.49136427,278,118.1964804,24.49125042,235,178,4
183,118.2032749,24.49825206,174,118.20319,24.49982378,146,181,4
335,118.1949789,24.48549304,293,118.1936676,24.48597401,199,183,4
335,118.1949789,24.48549304,293,118.1936676,24.48597401,201,184,4
58,118.1991109,24.5153855,57,118.1987173,24.51533141,70,187,4
58,118.1991109,24.5153855,57,118.1987173,24.51533141,70,188,4
64,118.2014683,24.51516528,63,118.20145,24.51399818,164,189,4
64,118.2014683,24.51516528,63,118.20145,24.51399818,164,190,4
58,118.1991109,24.5153855,57,118.1987173,24.51533141,70,191,4
58,118.1991109,24.5153855,57,118.1987173,24.51533141,70,192,4
58,118.1991109,24.5153855,57,118.1987173,24.51533141,100,193,4
58,118.1991109,24.5153855,57,118.1987173,24.51533141,100,194,4
123,118.1994763,24.50495817,124,118.1976646,24.50497586,352,195,4
123,118.1994763,24.50495817,124,118.1976646,24.50497586,352,196,4
123,118.1994763,24.50495817,124,118.1976646,24.50497586,352,197,4
123,118.1994763,24.50495817,124,118.1976646,24.50497586,352,198,4
335,118.1949789,24.48549304,293,118.1936676,24.48597401,201,212,4
244,118.198852,24.49087384,243,118.1993321,24.49272,199,213,4
244,118.198852,24.49087384,243,118.1993321,24.49272,199,219,4
290,118.196225,24.48717114,289,118.1976334,24.48753149,235,220,4
290,118.196225,24.48717114,289,118.1976334,24.48753149,114,221,4
244,118.198852,24.49087384,243,118.1993321,24.49272,235,222,4
220,118.2054719,24.49586346,188,118.2049736,24.4973307,199,223,4
166,118.204297,24.49922681,188,118.2049736,24.4973307,164,224,4
220,118.2054719,24.49586346,188,118.2049736,24.4973307,235,225,4
281,118.191583,24.48935938,280,118.1938897,24.48882923,99,228,4
279,118.19413,24.4902268,280,118.1938897,24.48882923,99,235,4
240,118.2003091,24.49058137,244,118.198852,24.49087384,20,245,4
280,118.1938897,24.48882923,279,118.19413,24.4902268,235,247,4
280,118.1938897,24.48882923,279,118.19413,24.4902268,235,248,4
280,118.1938897,24.48882923,279,118.19413,24.4902268,235,249,4
288,118.1982475,24.48906232,244,118.198852,24.49087384,94,250,4
288,118.1982475,24.48906232,244,118.198852,24.49087384,35,251,4
289,118.1976334,24.48753149,290,118.196225,24.48717114,37,252,4
289,118.1976334,24.48753149,290,118.196225,24.48717114,37,253,4
114,118.2045339,24.50548195,115,118.204227,24.50417855,164,255,4
318,118.1975651,24.4854146,322,118.1954972,24.48624342,199,261,4
318,118.1975651,24.4854146,322,118.1954972,24.48624342,50,262,4
318,118.1975651,24.4854146,322,118.1954972,24.48624342,164,263,4
318,118.1975651,24.4854146,322,118.1954972,24.48624342,50,264,4
391,118.1937282,24.48305447,390,118.1940636,24.48394469,199,265,4
154,118.194589,24.49968586,143,118.1943111,24.50197753,199,266,4
154,118.194589,24.49968586,143,118.1943111,24.50197753,199,267,4
259,118.1945043,24.49211796,255,118.1945341,24.49405849,235,269,4
312,118.1998647,24.48598844,304,118.2014941,24.48527326,164,272,4
318,118.1975651,24.4854146,322,118.1954972,24.48624342,201,273,4
114,118.2045339,24.50548195,115,118.204227,24.50417855,164,277,4
395,118.196897,24.48179809,354,118.19802,24.48397351,199,278,4
114,118.2045339,24.50548195,115,118.204227,24.50417855,92,280,4
300,118.2030299,24.4875241,305,118.2021657,24.48578442,100,282,4
300,118.2030299,24.4875241,298,118.2035675,24.48878793,36,283,4
244,118.198852,24.49087384,278,118.1964804,24.49125042,100,284,4
335,118.1949789,24.48549304,293,118.1936676,24.48597401,201,285,4
393,118.1945519,24.48271123,391,118.1937282,24.48305447,199,286,4
123,118.1994763,24.50495817,124,118.1976646,24.50497586,352,290,4
123,118.1994763,24.50495817,124,118.1976646,24.50497586,352,292,4
266,118.192609,24.49357461,270,118.1927913,24.49265572,235,305,4
244,118.198852,24.49087384,278,118.1964804,24.49125042,199,307,4
103,118.2047782,24.50884886,104,118.2049322,24.50741749,199,308,4
103,118.2047782,24.50884886,104,118.2049322,24.50741749,199,309,4
240,118.2003091,24.49058137,244,118.198852,24.49087384,235,314,4
33,118.1957203,24.50713071,126,118.1952792,24.50575812,199,316,4
3,118.1942786,24.51476058,4,118.1953414,24.5132072,36,318,4
58,118.1991109,24.5153855,57,118.1987173,24.51533141,70,320,4
58,118.1991109,24.5153855,57,118.1987173,24.51533141,70,321,4
64,118.2014683,24.51516528,63,118.20145,24.51399818,138,322,4
58,118.1991109,24.5153855,57,118.1987173,24.51533141,100,323,4
154,118.194589,24.49968586,143,118.1943111,24.50197753,199,325,4
312,118.1998647,24.48598844,304,118.2014941,24.48527326,96,329,4
240,118.2003091,24.49058137,244,118.198852,24.49087384,235,331,4
280,118.1938897,24.48882923,279,118.19413,24.4902268,235,332,4
408,118.1927202,24.47744438,406,118.1912565,24.47807006,34,336,4
408,118.1927202,24.47744438,406,118.1912565,24.47807006,34,337,4
408,118.1927202,24.47744438,406,118.1912565,24.47807006,34,339,4
103,118.2047782,24.50884886,104,118.2049322,24.50741749,199,340,4
103,118.2047782,24.50884886,104,118.2049322,24.50741749,90,341,4
169,118.2042548,24.50272063,168,118.2046829,24.50420493,201,342,4
169,118.2042548,24.50272063,168,118.2046829,24.50420493,201,343,4
318,118.1975651,24.4854146,322,118.1954972,24.48624342,201,347,4
3,118.1942786,24.51476058,4,118.1953414,24.5132072,136,356,4
335,118.1949789,24.48549304,293,118.1936676,24.48597401,201,361,4
169,118.2042548,24.50272063,168,118.2046829,24.50420493,201,363,4
166,118.204297,24.49922681,188,118.2049736,24.4973307,164,364,4
397,118.1907795,24.48161194,384,118.1918336,24.48386186,235,366,4
335,118.1949789,24.48549304,293,118.1936676,24.48597401,201,368,4
204,118.1992565,24.49380775,196,118.1988556,24.49614206,235,369,4
204,118.1992565,24.49380775,196,118.1988556,24.49614206,235,370,4
259,118.1945043,24.49211796,255,118.1945341,24.49405849,84,373,4
259,118.1945043,24.49211796,255,118.1945341,24.49405849,84,374,4
391,118.1937282,24.48305447,390,118.1940636,24.48394469,235,377,4
363,118.1995556,24.48106168,362,118.2003233,24.48239022,235,378,4
397,118.1907795,24.48161194,384,118.1918336,24.48386186,235,379,4
165,118.2039623,24.50079857,164,118.2039431,24.50157962,118,380,4
165,118.2039623,24.50079857,164,118.2039431,24.50157962,118,381,4
165,118.2039623,24.50079857,164,118.2039431,24.50157962,18,382,4
64,118.2014683,24.51516528,71,118.2016504,24.51481484,126,391,4
58,118.1991109,24.5153855,57,118.1987173,24.51533141,100,393,4
244,118.198852,24.49087384,243,118.1993321,24.49272,12,404,4
244,118.198852,24.49087384,243,118.1993321,24.49272,12,405,4
244,118.198852,24.49087384,243,118.1993321,24.49272,12,406,4
244,118.198852,24.49087384,243,118.1993321,24.49272,12,407,4
244,118.198852,24.49087384,243,118.1993321,24.49272,12,408,4
244,118.198852,24.49087384,243,118.1993321,24.49272,12,409,4
391,118.1937282,24.48305447,390,118.1940636,24.48394469,235,410,4
393,118.1945519,24.48271123,391,118.1937282,24.48305447,235,411,4
393,118.1945519,24.48271123,391,118.1937282,24.48305447,92,412,4
318,118.1975651,24.4854146,322,118.1954972,24.48624342,201,414,4
225,118.2053157,24.49246638,228,118.2050757,24.49188763,36,415,4
225,118.2053157,24.49246638,228,118.2050757,24.49188763,36,417,4
65,118.2001457,24.5153632,64,118.2014683,24.51516528,126,427,4
65,118.2001457,24.5153632,64,118.2014683,24.51516528,126,428,4
204,118.1992565,24.49380775,196,118.1988556,24.49614206,235,431,4
280,118.1938897,24.48882923,279,118.19413,24.4902268,235,432,4
280,118.1938897,24.48882923,279,118.19413,24.4902268,235,433,4
393,118.1945519,24.48271123,391,118.1937282,24.48305447,235,435,4
395,118.196897,24.48179809,354,118.19802,24.48397351,235,438,4
224,118.2056626,24.49414238,225,118.2053157,24.49246638,161,442,4
220,118.2054719,24.49586346,188,118.2049736,24.4973307,105,445,4
220,118.2054719,24.49586346,188,118.2049736,24.4973307,105,446,4
391,118.1937282,24.48305447,390,118.1940636,24.48394469,235,454,4
363,118.1995556,24.48106168,362,118.2003233,24.48239022,235,456,4
397,118.1907795,24.48161194,384,118.1918336,24.48386186,235,457,4
130,118.1962564,24.50518584,129,118.1958833,24.50377013,188,461,4
130,118.1962564,24.50518584,129,118.1958833,24.50377013,188,462,4
130,118.1962564,24.50518584,129,118.1958833,24.50377013,188,464,4
130,118.1962564,24.50518584,129,118.1958833,24.50377013,188,465,4
393,118.1945519,24.48271123,391,118.1937282,24.48305447,235,467,4
280,118.1938897,24.48882923,279,118.19413,24.4902268,235,474,4
166,118.204297,24.49922681,188,118.2049736,24.4973307,164,479,4
58,118.1991109,24.5153855,57,118.1987173,24.51533141,70,483,4
58,118.1991109,24.5153855,57,118.1987173,24.51533141,70,484,4
64,118.2014683,24.51516528,63,118.20145,24.51399818,162,485,4
33,118.1957203,24.50713071,126,118.1952792,24.50575812,45,486,4
58,118.1991109,24.5153855,57,118.1987173,24.51533141,100,487,4
335,118.1949789,24.48549304,293,118.1936676,24.48597401,201,488,4
335,118.1949789,24.48549304,293,118.1936676,24.48597401,201,489,4
168,118.2046829,24.50420493,169,118.2042548,24.50272063,36,509,4
318,118.1975651,24.4854146,322,118.1954972,24.48624342,201,510,4
318,118.1975651,24.4854146,322,118.1954972,24.48624342,89,511,4
391,118.1937282,24.48305447,390,118.1940636,24.48394469,235,512,4
391,118.1937282,24.48305447,390,118.1940636,24.48394469,235,513,4
335,118.1949789,24.48549304,293,118.1936676,24.48597401,23,514,4
395,118.196897,24.48179809,354,118.19802,24.48397351,235,518,4
395,118.196897,24.48179809,354,118.19802,24.48397351,235,519,4
393,118.1945519,24.48271123,391,118.1937282,24.48305447,235,524,4
393,118.1945519,24.48271123,391,118.1937282,24.48305447,235,525,4
391,118.1937282,24.48305447,390,118.1940636,24.48394469,235,529,4
395,118.196897,24.48179809,354,118.19802,24.48397351,235,533,4
393,118.1945519,24.48271123,391,118.1937282,24.48305447,235,535,4
58,118.1991109,24.5153855,57,118.1987173,24.51533141,100,543,4
58,118.1991109,24.5153855,57,118.1987173,24.51533141,100,544,4
58,118.1991109,24.5153855,57,118.1987173,24.51533141,70,545,4
